"sku","categoria","familia"
"50009155","FS-Non Food","Maquinas y Accesorios - Maquinas"
"50009160","FS-Non Food","Maquinas y Accesorios - Maquinas"
"50009165","FS-Non Food","Maquinas y Accesorios - Maquinas"
"50009170","FS-Non Food","Maquinas y Accesorios - Maquinas"
"50009175","FS-Non Food","Maquinas y Accesorios - Maquinas"
"50723043","FS-Non Food","Maquinas y Accesorios - Maquinas"
"93925029","FS-Non Food","Maquinas y Accesorios - Maquinas"
"40005010","FS-Non Food","Máquinas y Accs - Dispensadores"
"40009365","FS-Non Food","Máquinas y Accs - Dispensadores"
"40009369","FS-Non Food","Máquinas y Accs - Dispensadores"
"40009370","FS-Non Food","Máquinas y Accs - Dispensadores"
"40642090","FS-Non Food","Máquinas y Accs - Dispensadores"
"92009280","FS-Non Food","Máquinas y Accs - Dispensadores"
"10009364","FS-Non Food","Máquinas y Accs - Frezzer"
"10009365","FS-Non Food","Máquinas y Accs - Frezzer"
"100093650","FS-Non Food","Máquinas y Accs - Frezzer"
"10009371","FS-Non Food","Máquinas y Accs - Molinillos"
"10009372","FS-Non Food","Máquinas y Accs - Molinillos"
"104303090","FS-Platos","Platos Preparados - Platos Preparados -"
"104519940","FS-Platos","Platos Preparados - Platos Preparados -"
"10433205","FS-Proteinas","CERDO - Cerdo"
"10434313","FS-Proteinas","CERDO - Cerdo"
"10434315","FS-Proteinas","CERDO - Cerdo"
"10434317","FS-Proteinas","CERDO - Cerdo"
"10434318","FS-Proteinas","CERDO - Cerdo"
"10434320","FS-Proteinas","CERDO - Cerdo"
"10434322","FS-Proteinas","CERDO - Cerdo"
"10434323","FS-Proteinas","CERDO - Cerdo"
"10434324","FS-Proteinas","CERDO - Cerdo"
"10434326","FS-Proteinas","CERDO - Cerdo"
"10434329","FS-Proteinas","CERDO - Cerdo"
"10434330","FS-Proteinas","CERDO - Cerdo"
"10434332","FS-Proteinas","CERDO - Cerdo"
"10434334","FS-Proteinas","CERDO - Cerdo"
"10434343","FS-Proteinas","CERDO - Cerdo"
"10434357","FS-Proteinas","CERDO - Cerdo"
"10434363","FS-Proteinas","CERDO - Cerdo"
"10500003","FS-Proteinas","CERDO - Cerdo"
"10500814","FS-Proteinas","CERDO - Cerdo"
"105011330","FS-Proteinas","CERDO - Cerdo"
"10504497","FS-Proteinas","CERDO - Cerdo"
"10504498","FS-Proteinas","CERDO - Cerdo"
"10504531","FS-Proteinas","CERDO - Cerdo"
"10504537","FS-Proteinas","CERDO - Cerdo"
"10504540","FS-Proteinas","CERDO - Cerdo"
"10504548","FS-Proteinas","CERDO - Cerdo"
"10504552","FS-Proteinas","CERDO - Cerdo"
"10504560","FS-Proteinas","CERDO - Cerdo"
"10504563","FS-Proteinas","CERDO - Cerdo"
"10504564","FS-Proteinas","CERDO - Cerdo"
"10504569","FS-Proteinas","CERDO - Cerdo"
"10504570","FS-Proteinas","CERDO - Cerdo"
"150001994","FS-Proteinas","CERDO - Cerdo"
"150001995","FS-Proteinas","CERDO - Cerdo"
"10434003","FS-Proteinas","Camarones - Camarones - Camarones"
"10434064","FS-Proteinas","Camarones - Camarones - Camarones"
"10433993","FS-Proteinas","Marisco - Marisco"
"10433997","FS-Proteinas","Marisco - Marisco"
"10434000","FS-Proteinas","Marisco - Marisco"
"10434001","FS-Proteinas","Marisco - Marisco"
"10434015","FS-Proteinas","Pescado - Pescado"
"10434025","FS-Proteinas","Pescado - Pescado"
"10433201","FS-Proteinas","Pollo - Pollo"
"10434188","FS-Proteinas","Pollo - Pollo"
"10434190","FS-Proteinas","Pollo - Pollo"
"10434202","FS-Proteinas","Pollo - Pollo"
"10434206","FS-Proteinas","Pollo - Pollo"
"10434207","FS-Proteinas","Pollo - Pollo"
"10434212","FS-Proteinas","Pollo - Pollo"
"10434214","FS-Proteinas","Pollo - Pollo"
"10434219","FS-Proteinas","Pollo - Pollo"
"10434221","FS-Proteinas","Pollo - Pollo"
"10434224","FS-Proteinas","Pollo - Pollo"
"10434226","FS-Proteinas","Pollo - Pollo"
"10434227","FS-Proteinas","Pollo - Pollo"
"10434228","FS-Proteinas","Pollo - Pollo"
"10434229","FS-Proteinas","Pollo - Pollo"
"10434232","FS-Proteinas","Pollo - Pollo"
"10434233","FS-Proteinas","Pollo - Pollo"
"10434234","FS-Proteinas","Pollo - Pollo"
"10434235","FS-Proteinas","Pollo - Pollo"
"10434236","FS-Proteinas","Pollo - Pollo"
"10434237","FS-Proteinas","Pollo - Pollo"
"10434238","FS-Proteinas","Pollo - Pollo"
"10434239","FS-Proteinas","Pollo - Pollo"
"10434240","FS-Proteinas","Pollo - Pollo"
"10434245","FS-Proteinas","Pollo - Pollo"
"10434265","FS-Proteinas","Pollo - Pollo"
"10434270","FS-Proteinas","Pollo - Pollo"
"10434275","FS-Proteinas","Pollo - Pollo"
"10434280","FS-Proteinas","Pollo - Pollo"
"10434300","FS-Proteinas","Pollo - Pollo"
"10434302","FS-Proteinas","Pollo - Pollo"
"10434305","FS-Proteinas","Pollo - Pollo"
"10434310","FS-Proteinas","Pollo - Pollo"
"10434400","FS-Proteinas","Pollo - Pollo"
"10434410","FS-Proteinas","Pollo - Pollo"
"10434460","FS-Proteinas","Pollo - Pollo"
"104519880","FS-Proteinas","Pollo - Pollo"
"104520680","FS-Proteinas","Pollo - Pollo"
"10500809","FS-Proteinas","Pollo - Pollo"
"105008090","FS-Proteinas","Pollo - Pollo"
"10500811","FS-Proteinas","Pollo - Pollo"
"10500813","FS-Proteinas","Pollo - Pollo"
"105011170","FS-Proteinas","Pollo - Pollo"
"10501118","FS-Proteinas","Pollo - Pollo"
"10501122","FS-Proteinas","Pollo - Pollo"
"105011220","FS-Proteinas","Pollo - Pollo"
"10501123","FS-Proteinas","Pollo - Pollo"
"10501124","FS-Proteinas","Pollo - Pollo"
"105011240","FS-Proteinas","Pollo - Pollo"
"10501125","FS-Proteinas","Pollo - Pollo"
"105011250","FS-Proteinas","Pollo - Pollo"
"10501126","FS-Proteinas","Pollo - Pollo"
"10501127","FS-Proteinas","Pollo - Pollo"
"10501128","FS-Proteinas","Pollo - Pollo"
"105011280","FS-Proteinas","Pollo - Pollo"
"10504487","FS-Proteinas","Pollo - Pollo"
"10504489","FS-Proteinas","Pollo - Pollo"
"10504492","FS-Proteinas","Pollo - Pollo"
"10504502","FS-Proteinas","Pollo - Pollo"
"10504505","FS-Proteinas","Pollo - Pollo"
"10504509","FS-Proteinas","Pollo - Pollo"
"10504510","FS-Proteinas","Pollo - Pollo"
"10504511","FS-Proteinas","Pollo - Pollo"
"10504512","FS-Proteinas","Pollo - Pollo"
"10504513","FS-Proteinas","Pollo - Pollo"
"10504515","FS-Proteinas","Pollo - Pollo"
"10504521","FS-Proteinas","Pollo - Pollo"
"10504523","FS-Proteinas","Pollo - Pollo"
"10504538","FS-Proteinas","Pollo - Pollo"
"10504539","FS-Proteinas","Pollo - Pollo"
"10504547","FS-Proteinas","Pollo - Pollo"
"10504549","FS-Proteinas","Pollo - Pollo"
"10504586","FS-Proteinas","Pollo - Pollo"
"10504587","FS-Proteinas","Pollo - Pollo"
"105045960","FS-Proteinas","Pollo - Pollo"
"105045970","FS-Proteinas","Pollo - Pollo"
"105045980","FS-Proteinas","Pollo - Pollo"
"150001934","FS-Proteinas","Pollo - Pollo"
"150001935","FS-Proteinas","Pollo - Pollo"
"10360193","FS-Proteinas","Vacuno - Vacuno"
"10390003","FS-Proteinas","Vacuno - Vacuno"
"10390007","FS-Proteinas","Vacuno - Vacuno"
"10390008","FS-Proteinas","Vacuno - Vacuno"
"10390010","FS-Proteinas","Vacuno - Vacuno"
"10390011","FS-Proteinas","Vacuno - Vacuno"
"10390015","FS-Proteinas","Vacuno - Vacuno"
"10390016","FS-Proteinas","Vacuno - Vacuno"
"10390020","FS-Proteinas","Vacuno - Vacuno"
"10390030","FS-Proteinas","Vacuno - Vacuno"
"10390036","FS-Proteinas","Vacuno - Vacuno"
"10390037","FS-Proteinas","Vacuno - Vacuno"
"10390038","FS-Proteinas","Vacuno - Vacuno"
"10390039","FS-Proteinas","Vacuno - Vacuno"
"10390040","FS-Proteinas","Vacuno - Vacuno"
"10390041","FS-Proteinas","Vacuno - Vacuno"
"10390042","FS-Proteinas","Vacuno - Vacuno"
"10390043","FS-Proteinas","Vacuno - Vacuno"
"10390054","FS-Proteinas","Vacuno - Vacuno"
"10390060","FS-Proteinas","Vacuno - Vacuno"
"103900600","FS-Proteinas","Vacuno - Vacuno"
"10390062","FS-Proteinas","Vacuno - Vacuno"
"10390063","FS-Proteinas","Vacuno - Vacuno"
"10430314","FS-Proteinas","Vacuno - Vacuno"
"10434328","FS-Proteinas","Vacuno - Vacuno"
"10434331","FS-Proteinas","Vacuno - Vacuno"
"10434335","FS-Proteinas","Vacuno - Vacuno"
"10434337","FS-Proteinas","Vacuno - Vacuno"
"10434338","FS-Proteinas","Vacuno - Vacuno"
"10434339","FS-Proteinas","Vacuno - Vacuno"
"10434340","FS-Proteinas","Vacuno - Vacuno"
"10434341","FS-Proteinas","Vacuno - Vacuno"
"10434342","FS-Proteinas","Vacuno - Vacuno"
"10434345","FS-Proteinas","Vacuno - Vacuno"
"10434347","FS-Proteinas","Vacuno - Vacuno"
"10434348","FS-Proteinas","Vacuno - Vacuno"
"10434350","FS-Proteinas","Vacuno - Vacuno"
"10434353","FS-Proteinas","Vacuno - Vacuno"
"10434355","FS-Proteinas","Vacuno - Vacuno"
"10434358","FS-Proteinas","Vacuno - Vacuno"
"10434360","FS-Proteinas","Vacuno - Vacuno"
"10434365","FS-Proteinas","Vacuno - Vacuno"
"10434370","FS-Proteinas","Vacuno - Vacuno"
"10434380","FS-Proteinas","Vacuno - Vacuno"
"10434382","FS-Proteinas","Vacuno - Vacuno"
"104343820","FS-Proteinas","Vacuno - Vacuno"
"10434390","FS-Proteinas","Vacuno - Vacuno"
"10434392","FS-Proteinas","Vacuno - Vacuno"
"10434420","FS-Proteinas","Vacuno - Vacuno"
"10434430","FS-Proteinas","Vacuno - Vacuno"
"10434440","FS-Proteinas","Vacuno - Vacuno"
"10434445","FS-Proteinas","Vacuno - Vacuno"
"10434450","FS-Proteinas","Vacuno - Vacuno"
"10434455","FS-Proteinas","Vacuno - Vacuno"
"10434465","FS-Proteinas","Vacuno - Vacuno"
"10434466","FS-Proteinas","Vacuno - Vacuno"
"10434470","FS-Proteinas","Vacuno - Vacuno"
"10434475","FS-Proteinas","Vacuno - Vacuno"
"10434480","FS-Proteinas","Vacuno - Vacuno"
"104515200","FS-Proteinas","Vacuno - Vacuno"
"104520120","FS-Proteinas","Vacuno - Vacuno"
"104520580","FS-Proteinas","Vacuno - Vacuno"
"104521310","FS-Proteinas","Vacuno - Vacuno"
"104521340","FS-Proteinas","Vacuno - Vacuno"
"104521350","FS-Proteinas","Vacuno - Vacuno"
"104521370","FS-Proteinas","Vacuno - Vacuno"
"104521390","FS-Proteinas","Vacuno - Vacuno"
"10500004","FS-Proteinas","Vacuno - Vacuno"
"10500005","FS-Proteinas","Vacuno - Vacuno"
"10500803","FS-Proteinas","Vacuno - Vacuno"
"10500804","FS-Proteinas","Vacuno - Vacuno"
"10500808","FS-Proteinas","Vacuno - Vacuno"
"10500812","FS-Proteinas","Vacuno - Vacuno"
"105008120","FS-Proteinas","Vacuno - Vacuno"
"105011160","FS-Proteinas","Vacuno - Vacuno"
"10501119","FS-Proteinas","Vacuno - Vacuno"
"10501120","FS-Proteinas","Vacuno - Vacuno"
"105011210","FS-Proteinas","Vacuno - Vacuno"
"10501129","FS-Proteinas","Vacuno - Vacuno"
"10501130","FS-Proteinas","Vacuno - Vacuno"
"105011490","FS-Proteinas","Vacuno - Vacuno"
"10504481","FS-Proteinas","Vacuno - Vacuno"
"10504482","FS-Proteinas","Vacuno - Vacuno"
"10504483","FS-Proteinas","Vacuno - Vacuno"
"10504493","FS-Proteinas","Vacuno - Vacuno"
"10504494","FS-Proteinas","Vacuno - Vacuno"
"10504495","FS-Proteinas","Vacuno - Vacuno"
"10504496","FS-Proteinas","Vacuno - Vacuno"
"10504499","FS-Proteinas","Vacuno - Vacuno"
"10504501","FS-Proteinas","Vacuno - Vacuno"
"10504503","FS-Proteinas","Vacuno - Vacuno"
"10504504","FS-Proteinas","Vacuno - Vacuno"
"10504516","FS-Proteinas","Vacuno - Vacuno"
"10504518","FS-Proteinas","Vacuno - Vacuno"
"10504519","FS-Proteinas","Vacuno - Vacuno"
"10504528","FS-Proteinas","Vacuno - Vacuno"
"10504529","FS-Proteinas","Vacuno - Vacuno"
"10504530","FS-Proteinas","Vacuno - Vacuno"
"10504532","FS-Proteinas","Vacuno - Vacuno"
"10504533","FS-Proteinas","Vacuno - Vacuno"
"10504534","FS-Proteinas","Vacuno - Vacuno"
"105045340","FS-Proteinas","Vacuno - Vacuno"
"10504535","FS-Proteinas","Vacuno - Vacuno"
"10504541","FS-Proteinas","Vacuno - Vacuno"
"10504542","FS-Proteinas","Vacuno - Vacuno"
"10504543","FS-Proteinas","Vacuno - Vacuno"
"10504544","FS-Proteinas","Vacuno - Vacuno"
"10504545","FS-Proteinas","Vacuno - Vacuno"
"10504546","FS-Proteinas","Vacuno - Vacuno"
"10504551","FS-Proteinas","Vacuno - Vacuno"
"10504553","FS-Proteinas","Vacuno - Vacuno"
"10504554","FS-Proteinas","Vacuno - Vacuno"
"10504555","FS-Proteinas","Vacuno - Vacuno"
"10504556","FS-Proteinas","Vacuno - Vacuno"
"10504557","FS-Proteinas","Vacuno - Vacuno"
"10504558","FS-Proteinas","Vacuno - Vacuno"
"105045580","FS-Proteinas","Vacuno - Vacuno"
"10504561","FS-Proteinas","Vacuno - Vacuno"
"10504562","FS-Proteinas","Vacuno - Vacuno"
"10504565","FS-Proteinas","Vacuno - Vacuno"
"10504566","FS-Proteinas","Vacuno - Vacuno"
"10504567","FS-Proteinas","Vacuno - Vacuno"
"10504568","FS-Proteinas","Vacuno - Vacuno"
"10504574","FS-Proteinas","Vacuno - Vacuno"
"105045740","FS-Proteinas","Vacuno - Vacuno"
"10504575","FS-Proteinas","Vacuno - Vacuno"
"105045750","FS-Proteinas","Vacuno - Vacuno"
"10504576","FS-Proteinas","Vacuno - Vacuno"
"10504577","FS-Proteinas","Vacuno - Vacuno"
"10504578","FS-Proteinas","Vacuno - Vacuno"
"10504580","FS-Proteinas","Vacuno - Vacuno"
"10504581","FS-Proteinas","Vacuno - Vacuno"
"10504582","FS-Proteinas","Vacuno - Vacuno"
"10504583","FS-Proteinas","Vacuno - Vacuno"
"10504584","FS-Proteinas","Vacuno - Vacuno"
"10504585","FS-Proteinas","Vacuno - Vacuno"
"10504591","FS-Proteinas","Vacuno - Vacuno"
"10504592","FS-Proteinas","Vacuno - Vacuno"
"10504594","FS-Proteinas","Vacuno - Vacuno"
"10504595","FS-Proteinas","Vacuno - Vacuno"
"150001964","FS-Proteinas","Vacuno - Vacuno"
"150001977","FS-Proteinas","Vacuno - Vacuno"
"150001978","FS-Proteinas","Vacuno - Vacuno"
"10434002","FS-Sea Food","Camarones - Camarones - Camarones"
"10434004","FS-Sea Food","Camarones - Camarones - Camarones"
"10434005","FS-Sea Food","Camarones - Camarones - Camarones"
"10434007","FS-Sea Food","Camarones - Camarones - Camarones"
"10434010","FS-Sea Food","Camarones - Camarones - Camarones"
"10434011","FS-Sea Food","Camarones - Camarones - Camarones"
"10434056","FS-Sea Food","Camarones - Camarones - Camarones"
"10434057","FS-Sea Food","Camarones - Camarones - Camarones"
"10434058","FS-Sea Food","Camarones - Camarones - Camarones"
"10434067","FS-Sea Food","Camarones - Camarones - Camarones"
"10434072","FS-Sea Food","Camarones - Camarones - Camarones"
"10434074","FS-Sea Food","Camarones - Camarones - Camarones"
"10434075","FS-Sea Food","Camarones - Camarones - Camarones"
"10434078","FS-Sea Food","Camarones - Camarones - Camarones"
"10434079","FS-Sea Food","Camarones - Camarones - Camarones"
"10434080","FS-Sea Food","Camarones - Camarones - Camarones"
"10434082","FS-Sea Food","Camarones - Camarones - Camarones"
"10434083","FS-Sea Food","Camarones - Camarones - Camarones"
"10434084","FS-Sea Food","Camarones - Camarones - Camarones"
"10434085","FS-Sea Food","Camarones - Camarones - Camarones"
"10434102","FS-Sea Food","Camarones - Camarones - Camarones"
"10434104","FS-Sea Food","Camarones - Camarones - Camarones"
"10434115","FS-Sea Food","Camarones - Camarones - Camarones"
"10434117","FS-Sea Food","Camarones - Camarones - Camarones"
"10504506","FS-Sea Food","Camarones - Camarones - Camarones"
"10430348","FS-Sea Food","Marisco - Marisco"
"10433026","FS-Sea Food","Marisco - Marisco"
"10433992","FS-Sea Food","Marisco - Marisco"
"10433994","FS-Sea Food","Marisco - Marisco"
"10433995","FS-Sea Food","Marisco - Marisco"
"10433996","FS-Sea Food","Marisco - Marisco"
"10433999","FS-Sea Food","Marisco - Marisco"
"10504484","FS-Sea Food","Marisco - Marisco"
"10504520","FS-Sea Food","Marisco - Marisco"
"105045200","FS-Sea Food","Marisco - Marisco"
"10534535","FS-Sea Food","Marisco - Marisco"
"10212000","FS-Sea Food","Pescado - Pescado"
"10212002","FS-Sea Food","Pescado - Pescado"
"102120020","FS-Sea Food","Pescado - Pescado"
"10212005","FS-Sea Food","Pescado - Pescado"
"10430341","FS-Sea Food","Pescado - Pescado"
"104303410","FS-Sea Food","Pescado - Pescado"
"10434017","FS-Sea Food","Pescado - Pescado"
"10434018","FS-Sea Food","Pescado - Pescado"
"104340180","FS-Sea Food","Pescado - Pescado"
"10434021","FS-Sea Food","Pescado - Pescado"
"10434022","FS-Sea Food","Pescado - Pescado"
"10434026","FS-Sea Food","Pescado - Pescado"
"10434027","FS-Sea Food","Pescado - Pescado"
"10434028","FS-Sea Food","Pescado - Pescado"
"10434029","FS-Sea Food","Pescado - Pescado"
"10434039","FS-Sea Food","Pescado - Pescado"
"10434041","FS-Sea Food","Pescado - Pescado"
"10434110","FS-Sea Food","Pescado - Pescado"
"10434111","FS-Sea Food","Pescado - Pescado"
"10434120","FS-Sea Food","Pescado - Pescado"
"104341200","FS-Sea Food","Pescado - Pescado"
"10504485","FS-Sea Food","Pescado - Pescado"
"105044850","FS-Sea Food","Pescado - Pescado"
"10504486","FS-Sea Food","Pescado - Pescado"
"10504488","FS-Sea Food","Pescado - Pescado"
"10504490","FS-Sea Food","Pescado - Pescado"
"10504500","FS-Sea Food","Pescado - Pescado"
"10504508","FS-Sea Food","Pescado - Pescado"
"10504522","FS-Sea Food","Pescado - Pescado"
"10504524","FS-Sea Food","Pescado - Pescado"
"105045240","FS-Sea Food","Pescado - Pescado"
"10504525","FS-Sea Food","Pescado - Pescado"
"10504526","FS-Sea Food","Pescado - Pescado"
"10504527","FS-Sea Food","Pescado - Pescado"
"10534529","FS-Sea Food","Pescado - Pescado"
"10534530","FS-Sea Food","Pescado - Pescado"
"10534531","FS-Sea Food","Pescado - Pescado"
"105345310","FS-Sea Food","Pescado - Pescado"
"10534532","FS-Sea Food","Pescado - Pescado"
"10534533","FS-Sea Food","Pescado - Pescado"
"10534534","FS-Sea Food","Pescado - Pescado"
"102320340","Ferrero","Chocolates - Rocher - Rocher"
"104502410","HAMBURGUESAS","DESCONTINUADOS"
"104515900","HAMBURGUESAS","DESCONTINUADOS"
"104518040","HAMBURGUESAS","DESCONTINUADOS"
"104518280","HAMBURGUESAS","DESCONTINUADOS"
"104518290","HAMBURGUESAS","DESCONTINUADOS"
"104519350","HAMBURGUESAS","DESCONTINUADOS"
"104521870","HAMBURGUESAS","DESCONTINUADOS"
"104523740","HAMBURGUESAS","DESCONTINUADOS"
"104532100","HAMBURGUESAS","DESCONTINUADOS"
"105008030","HAMBURGUESAS","DESCONTINUADOS"
"105011470","HAMBURGUESAS","DESCONTINUADOS"
"105045010","HAMBURGUESAS","DESCONTINUADOS"
"105045040","HAMBURGUESAS","DESCONTINUADOS"
"105045920","HAMBURGUESAS","DESCONTINUADOS"
"150001915","HAMBURGUESAS","DESCONTINUADOS"
"150002036","HAMBURGUESAS","DESCONTINUADOS"
"150002052","HAMBURGUESAS","DESCONTINUADOS"
"150002074","HAMBURGUESAS","DESCONTINUADOS"
"104519330","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104519360","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104523510","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104529190","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104529590","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104538400","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104539130","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104539330","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104541860","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104541870","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104542600","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104542640","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104545060","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104545070","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104545080","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104547530","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104547560","HAMBURGUESAS","HAMBURGUESAS CERTIFICADAS"
"104523750","HAMBURGUESAS","HAMBURGUESAS PREMIUM"
"104524840","HAMBURGUESAS","HAMBURGUESAS PREMIUM"
"104534190","HAMBURGUESAS","HAMBURGUESAS PREMIUM"
"104546880","HAMBURGUESAS","HAMBURGUESAS PREMIUM"
"104547550","HAMBURGUESAS","HAMBURGUESAS PREMIUM"
"104549280","HAMBURGUESAS","HAMBURGUESAS PREMIUM"
"101820560","Hershey's","Extruídos-Extruídos-Mani"
"101820170","Hershey's","Hershey´s - Hershey´s"
"104532660","JAMONES Y CECINAS","ACCESORIOS"
"103000690","JAMONES Y CECINAS","DESCONTINUADOS"
"103000700","JAMONES Y CECINAS","DESCONTINUADOS"
"103000730","JAMONES Y CECINAS","DESCONTINUADOS"
"103000940","JAMONES Y CECINAS","DESCONTINUADOS"
"103000990","JAMONES Y CECINAS","DESCONTINUADOS"
"103001000","JAMONES Y CECINAS","DESCONTINUADOS"
"103001010","JAMONES Y CECINAS","DESCONTINUADOS"
"103001030","JAMONES Y CECINAS","DESCONTINUADOS"
"103001050","JAMONES Y CECINAS","DESCONTINUADOS"
"103001200","JAMONES Y CECINAS","DESCONTINUADOS"
"103001270","JAMONES Y CECINAS","DESCONTINUADOS"
"103510590","JAMONES Y CECINAS","DESCONTINUADOS"
"103700200","JAMONES Y CECINAS","DESCONTINUADOS"
"104500490","JAMONES Y CECINAS","DESCONTINUADOS"
"104500520","JAMONES Y CECINAS","DESCONTINUADOS"
"104516400","JAMONES Y CECINAS","DESCONTINUADOS"
"104516890","JAMONES Y CECINAS","DESCONTINUADOS"
"104517050","JAMONES Y CECINAS","DESCONTINUADOS"
"104517060","JAMONES Y CECINAS","DESCONTINUADOS"
"104518100","JAMONES Y CECINAS","DESCONTINUADOS"
"104518380","JAMONES Y CECINAS","DESCONTINUADOS"
"104518440","JAMONES Y CECINAS","DESCONTINUADOS"
"104519070","JAMONES Y CECINAS","DESCONTINUADOS"
"104520800","JAMONES Y CECINAS","DESCONTINUADOS"
"104521630","JAMONES Y CECINAS","DESCONTINUADOS"
"104522290","JAMONES Y CECINAS","DESCONTINUADOS"
"104522300","JAMONES Y CECINAS","DESCONTINUADOS"
"104524550","JAMONES Y CECINAS","DESCONTINUADOS"
"104524810","JAMONES Y CECINAS","DESCONTINUADOS"
"104524820","JAMONES Y CECINAS","DESCONTINUADOS"
"104525860","JAMONES Y CECINAS","DESCONTINUADOS"
"104529690","JAMONES Y CECINAS","DESCONTINUADOS"
"104529850","JAMONES Y CECINAS","DESCONTINUADOS"
"104530070","JAMONES Y CECINAS","DESCONTINUADOS"
"104530090","JAMONES Y CECINAS","DESCONTINUADOS"
"104530100","JAMONES Y CECINAS","DESCONTINUADOS"
"104530400","JAMONES Y CECINAS","DESCONTINUADOS"
"104530410","JAMONES Y CECINAS","DESCONTINUADOS"
"104530420","JAMONES Y CECINAS","DESCONTINUADOS"
"104530600","JAMONES Y CECINAS","DESCONTINUADOS"
"104530620","JAMONES Y CECINAS","DESCONTINUADOS"
"104530640","JAMONES Y CECINAS","DESCONTINUADOS"
"104530660","JAMONES Y CECINAS","DESCONTINUADOS"
"104531000","JAMONES Y CECINAS","DESCONTINUADOS"
"104531660","JAMONES Y CECINAS","DESCONTINUADOS"
"104531670","JAMONES Y CECINAS","DESCONTINUADOS"
"104531680","JAMONES Y CECINAS","DESCONTINUADOS"
"104531690","JAMONES Y CECINAS","DESCONTINUADOS"
"104531700","JAMONES Y CECINAS","DESCONTINUADOS"
"104531710","JAMONES Y CECINAS","DESCONTINUADOS"
"104531720","JAMONES Y CECINAS","DESCONTINUADOS"
"104532630","JAMONES Y CECINAS","DESCONTINUADOS"
"104532640","JAMONES Y CECINAS","DESCONTINUADOS"
"104532670","JAMONES Y CECINAS","DESCONTINUADOS"
"104532680","JAMONES Y CECINAS","DESCONTINUADOS"
"150000994","JAMONES Y CECINAS","DESCONTINUADOS"
"150001008","JAMONES Y CECINAS","DESCONTINUADOS"
"150001009","JAMONES Y CECINAS","DESCONTINUADOS"
"150001016","JAMONES Y CECINAS","DESCONTINUADOS"
"150001025","JAMONES Y CECINAS","DESCONTINUADOS"
"150001901","JAMONES Y CECINAS","DESCONTINUADOS"
"150001911","JAMONES Y CECINAS","DESCONTINUADOS"
"150001912","JAMONES Y CECINAS","DESCONTINUADOS"
"150001913","JAMONES Y CECINAS","DESCONTINUADOS"
"150001916","JAMONES Y CECINAS","DESCONTINUADOS"
"150001917","JAMONES Y CECINAS","DESCONTINUADOS"
"150001922","JAMONES Y CECINAS","DESCONTINUADOS"
"150002015","JAMONES Y CECINAS","DESCONTINUADOS"
"150002016","JAMONES Y CECINAS","DESCONTINUADOS"
"150002017","JAMONES Y CECINAS","DESCONTINUADOS"
"150002018","JAMONES Y CECINAS","DESCONTINUADOS"
"150002030","JAMONES Y CECINAS","DESCONTINUADOS"
"150002031","JAMONES Y CECINAS","DESCONTINUADOS"
"150002032","JAMONES Y CECINAS","DESCONTINUADOS"
"150002049","JAMONES Y CECINAS","DESCONTINUADOS"
"203700420","JAMONES Y CECINAS","DESCONTINUADOS"
"203700440","JAMONES Y CECINAS","DESCONTINUADOS"
"203700450","JAMONES Y CECINAS","DESCONTINUADOS"
"103001000","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"103001010","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"103001030","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"103001080","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104516400","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104518100","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104523880","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104523890","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104527570","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104528730","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104528740","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104529670","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104532370","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104534500","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104543590","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
