sku,descripcion,categoria,familia,bidfood,central mayorista,interno,jumbo,otros,min_ext,max_ext,fuente_min,fuente_max,gap_min_pct,gap_max_pct
104540190,ESPIRAL CAROZZI 5 KG,OTROS ABARROTES,PASTAS,,1650.420168067227,1701.0,,,1650.420168067227,1650.420168067227,central mayorista,central mayorista,-0.02973535093049562,-0.02973535093049562
104540200,MOSTACCIOLI CAROZZI 5 KG,OTROS ABARROTES,PASTAS,,1650.420168067227,1701.0,,,1650.420168067227,1650.420168067227,central mayorista,central mayorista,-0.02973535093049562,-0.02973535093049562
104540210,SPAGHETTI 5 CAROZZI 400 G,OTROS ABARROTES,PASTAS,,,1959.0,2289.915966386555,,2289.915966386555,2289.915966386555,jumbo,jumbo,0.16892086084050772,0.16892086084050772
104540220,TALLARINES 87 CAROZZI 400 G,OTROS ABARROTES,PASTAS,,,,2289.915966386555,,2289.915966386555,2289.915966386555,jumbo,jumbo,,
104540230,CORBATITAS CAROZZI 400 G,OTROS ABARROTES,PASTAS,,,,,3550.420168067227,3550.420168067227,3550.420168067227,otros,otros,,
104540240,CORBATAS CAROZZI 400 G,OTROS ABARROTES,PASTAS,,1869.747899159664,,,,1869.747899159664,1869.747899159664,central mayorista,central mayorista,,
104540250,CORBATA CAROZZI 5 KG,OTROS ABARROTES,PASTAS,,,1701.0,,1579.8319327731092,1579.8319327731092,1579.8319327731092,otros,otros,-0.07123343164426266,-0.07123343164426266
104540280,LASAÃ‘A PRECOCIDA CAROZZI 330 G,OTROS ABARROTES,PASTAS,,3539.597657244716,3877.314814814815,5322.128851540616,,3539.597657244716,5322.128851540616,central mayorista,jumbo,-0.08710078332554183,0.37263263514360956
104540290,TALLARIN 87 CAROZZI 5 KG,OTROS ABARROTES,PASTAS,,1650.420168067227,1752.6,2176.470588235294,,1650.420168067227,2176.470588235294,central mayorista,jumbo,-0.05830185549056999,0.24185244107913628
104540300,SPAGHETTI 5 CAROZZI 5 KG,OTROS ABARROTES,PASTAS,,1650.420168067227,1752.6,,,1650.420168067227,1650.420168067227,central mayorista,central mayorista,-0.05830185549056999,-0.05830185549056999
104540310,ESPIRAL CAROZZI 400 G,OTROS ABARROTES,PASTAS,,,1855.8333333333333,,1596.638655462185,1596.638655462185,1596.638655462185,otros,otros,-0.1396648466301652,-0.1396648466301652
104540320,CARACOLES CAROZZI 400 G,OTROS ABARROTES,PASTAS,,,,2289.915966386555,,2289.915966386555,2289.915966386555,jumbo,jumbo,,
104540330,CABELLOS DE ANGEL CAROZZI 400 G,OTROS ABARROTES,PASTAS,,1554.6218487394958,,,,1554.6218487394958,1554.6218487394958,central mayorista,central mayorista,,
104540350,QUIFAROS CAROZZI 400 G,OTROS ABARROTES,PASTAS,,,,2289.915966386555,,2289.915966386555,2289.915966386555,jumbo,jumbo,,
104540360,RIGATONI CAROZZI 400 G,OTROS ABARROTES,PASTAS,,,,2289.915966386555,,2289.915966386555,2289.915966386555,jumbo,jumbo,,
104540480,ACEITE MARAVILLA PARRAL 900 ML,ACEITES Y VINAGRES,ACEITES VEGETALES,,,,,1867.4136321195144,1867.4136321195144,1867.4136321195144,otros,otros,,
104540500,MAGIC GLAZE CSM 1L,BOLLERIA,PREMEZCLAS,,,3529.4117647058824,,,,,,,,
104541760,"QUESO CREMA RENY PICOT IMP 1,36 kg",QUESOS Y MANTEQUILLA,QUESOS BLANDOS,,,7720.588235294118,,6544.117647058823,6544.117647058823,6544.117647058823,otros,otros,-0.1523809523809524,-0.1523809523809524
104541770,PIÃ‘A EN TROCITOS ZANAFOODS 565 g,CONSERVAS,FRUTAS,,,2876.1061946902655,,,,,,,,
104541810,YOGHURT BATIDO DAMASCO 120 G LOS ALERCES,LACTEOS,YOGHURT,,1033.6134453781513,1704.5454545454545,,,1033.6134453781513,1033.6134453781513,central mayorista,central mayorista,-0.39361344537815124,-0.39361344537815124
104541880,ARANDANOS IQF 1 KG,FRUTAS Y VERDURAS CONGELADAS,FRUTAS,,,4700.0,,5873.949579831933,5873.949579831933,5873.949579831933,otros,otros,0.2497765063472197,0.2497765063472197
104541890,COCTEL DE FRUTA ZANAFOODS 3 KG,CONSERVAS,FRUTAS,,,3000.0,,,,,,,,
104542610,HARINA PIZZA SAN CRISTOBAL 25 KG,REPOSTERIA,HARINAS Y SEMOLAS,,,1080.0,,789.546218487395,789.546218487395,789.546218487395,otros,otros,-0.2689386865857454,-0.2689386865857454
104542630,ARROZ G1 LOS GRANOS 1 KG,OTROS ABARROTES,ARROZ,,,,,1016.8067226890756,1016.8067226890756,1016.8067226890756,otros,otros,,
104542680,"SALSA SOYA KIKKOMAN 18,9 l",SALSAS Y ADEREZOS,SALSAS DE SOYA,3028.0,,2957.671957671958,,4001.156017962741,3028.0,4001.156017962741,bidfood,otros,0.023778175313059036,0.35280588084965636
104542770,CORAZONES DE ALCACHOFA DON GIUSEPPE 400g,CONSERVAS,VERDURAS,,,5208.333333333334,13620.44817927171,,13620.44817927171,13620.44817927171,jumbo,jumbo,1.615126050420168,1.615126050420168
104542880,MUFFIN ARANDANO FRAMBUESA PAVESI 115 G,BOLLERIA,BOLLERÃA LISTA PARA COMER,,,8086.95652173913,,,,,,,,
104543010,MANTEQUILLA  SIN SAL TONADITA 5 KG,QUESOS Y MANTEQUILLA,MANTEQUILLA Y MARGARINA,,8941.176470588236,8000.0,11731.09243697479,,8941.176470588236,11731.09243697479,central mayorista,jumbo,0.11764705882352944,0.46638655462184864
104543030,MANTEQUILLA C/SAL TONADITA 200 GR,QUESOS Y MANTEQUILLA,MANTEQUILLA Y MARGARINA,,,0.0,,8781.512605042017,8781.512605042017,8781.512605042017,otros,otros,inf,inf
104543040,MANTEQUILLA MINI PORCION C/SAL 10GR/100U,QUESOS Y MANTEQUILLA,MANTEQUILLA Y MARGARINA,,,10000.0,,,,,,,,
104543080,SALMON FILETE PREMIUM T-E FRESCO CJ 15KG,PESCADOS Y MARISCOS,SALMONES,,,,,,,,,,,
104543090,SALMON FILETE PREMIUM T-D FRESCO CJ 15KG,PESCADOS Y MARISCOS,SALMONES,,,,17638.655462184874,,17638.655462184874,17638.655462184874,jumbo,jumbo,,
104543220,AJÃ ROJO EN HOJUELAS 340 G BADIA,CONDIMENTOS,ESPECIAS,,,20882.35294117647,,,,,,,,
104543270,CANELA EN POLVO 454 G BADIA,CONDIMENTOS,ESPECIAS,,,20484.581497797357,,24654.999614524706,24654.999614524706,24654.999614524706,otros,otros,0.20358815322518464,0.20358815322518464
104543440,GALLETA FRAC CLASICA 110 g,OTROS ABARROTES,GALLETAS,,3972.498090145149,4545.454545454545,6264.323911382736,,3972.498090145149,6264.323911382736,central mayorista,jumbo,-0.1260504201680671,0.3781512605042019
104543450,GALLETA FRAC CHOCOLATE 110 g,OTROS ABARROTES,GALLETAS,,,5050.50505050505,,5194.805194805195,5194.805194805195,5194.805194805195,otros,otros,0.028571428571428692,0.028571428571428692
104543660,LOCOS EN CONSERVA 1 KG CALIBRE 6,PESCADOS Y MARISCOS,MARISCOS Y MOLUSCOS,,,25000.0,,31924.36974789916,31924.36974789916,31924.36974789916,otros,otros,0.27697478991596647,0.27697478991596647
104543730,AJI SACHET TRAVERSOÂ 8 G,SALSAS Y ADEREZOS,MINI PORCIONES,3792.0,,4583.333333333334,,,3792.0,3792.0,bidfood,bidfood,-0.17265454545454562,-0.17265454545454562
104543740,KETCHUP SACHET TRAVERSO 8 G,SALSAS Y ADEREZOS,MINI PORCIONES,4979.0,,5000.0,,7352.941176470588,4979.0,7352.941176470588,bidfood,otros,-0.0041999999999999815,0.47058823529411775
104543750,MAYONESA SACHET TRAVERSO 8 G,SALSAS Y ADEREZOS,MINI PORCIONES,4354.0,,5104.166666666667,,,4354.0,4354.0,bidfood,bidfood,-0.14697142857142864,-0.14697142857142864
104544090,SALSA QUESO CHEDDAR HELLMANNS 1 L,SALSAS Y ADEREZOS,SALSAS ESPECIALES,,,4625.0,,5873.949579831933,5873.949579831933,5873.949579831933,otros,otros,0.27004315239609356,0.27004315239609356
104544100,MERKEN MOLIDO 1 KG,CONDIMENTOS,ESPECIAS,,,7400.0,,,,,,,,
104544250,ARROZ PREGRANEADO G1 1 KG,OTROS ABARROTES,ARROZ,,,,,1386.5546218487395,1386.5546218487395,1386.5546218487395,otros,otros,,
104544580,PIÃ‘A EN RODAJAS ZANAFOODS 3 KG,CONSERVAS,FRUTAS,,,2944.4444444444443,,,,,,,,
104544590,PIÃ‘A EN TROCITOS ZANAFOODS 3 KG,CONSERVAS,FRUTAS,,,2807.222222222222,,,,,,,,
104544640,PULPA JUGO PIÃ‘A 1 kg,FRUTAS Y VERDURAS CONGELADAS,JUGOS Y PULPAS,,,3800.0,,,,,,,,
104544680,"PAPA STEAKHOUSE 8/18 mm AVIKO 2,5 kg",PAPAS,PAPAS ESPECIALES,,,2070.0,,,,,,,,
104544700,"GRATIN PAPA QUESO 1,5 kg 100 g",PAPAS,GUARNICIONES LISTAS,,8347.338935574231,8655.555555555555,,,8347.338935574231,8347.338935574231,central mayorista,central mayorista,-0.035609108855351956,-0.035609108855351956
104544750,"PURE DE PAPA CONGELADO AVIKO 2,5 kg",PAPAS,GUARNICIONES LISTAS,,,2730.0,,,,,,,,
104544760,SALSA PIZZA POMAROLA 3 kg,SALSAS Y ADEREZOS,SALSAS DE TOMATE,,1974.7899159663866,1538.888888888889,,1397.7591036414565,1397.7591036414565,1974.7899159663866,otros,central mayorista,-0.09170888572035318,0.283256985104511
104544770,"CAMARON MARIPOSA APANADO 1,36 kg",PESCADOS Y MARISCOS,CAMARONES,,,9558.823529411764,,12596.638655462186,12596.638655462186,12596.638655462186,otros,otros,0.3178021978021981,0.3178021978021981
104544830,EMPANADA ORIENTAL CAMARÃ“N QUESO 50UN,APERITIVOS,APERITIVOS ORIENTALES,,,12250.0,,,,,,,,
104544900,SALMON FILETE IND B T-D KG CONG,PESCADOS Y MARISCOS,SALMONES,,,8990.0,,9215.0,9215.0,9215.0,otros,otros,0.02502780867630694,0.02502780867630694
104544910,SALMON FILETE PREMIUM T-D 2-3 LBÂ  KG,PESCADOS Y MARISCOS,SALMONES,,,12000.0,,12300.0,12300.0,12300.0,otros,otros,0.02499999999999991,0.02499999999999991
104544990,"HELADO VAINILLA 1,8 L",REPOSTERIA,HELADOS,4157.708333333334,2033.6134453781513,4507.789855072464,,,2033.6134453781513,4157.708333333334,central mayorista,bidfood,-0.5488668481096575,-0.07766145561226534
104545030,PRIMAVERA VERDURAS 1 KG,FRUTAS Y VERDURAS CONGELADAS,MEZCLAS ESPECIALES,1897.0,,2050.0,,,1897.0,1897.0,bidfood,bidfood,-0.07463414634146337,-0.07463414634146337
104545080,"MOLIDA VACUNO 73/27 CAB 4,5 KG",HAMBURGUESAS,HAMBURGUESAS CERTIFICADAS,,,10690.0,,,,,,,,
104545210,PLATO 3 DIVISIONES 23 CM COMPOSTABLE,SUMINISTROS,DESECHABLES,,,5200.0,,,,,,,,
104545250,LECHE CONDENSADA 6 KG,REPOSTERIA,INGREDIENTES REPOSTERIA,,,4277.777777777777,,3500.0,3500.0,3500.0,otros,otros,-0.18181818181818177,-0.18181818181818177
104545260,VASO 12 OZ PLATON,SUMINISTROS,DESECHABLES,,,0.0,,,,,,,,
104545310,PAN HAMBURGUESA DE PAPA MARTINS 10 CM,BOLLERIA,PANES LISTOS PARA COMER,,,7792.207792207792,,,,,,,,
104545370,TE YELLOW LABEL LIPTON 100 UDS.,CAFE Y DERIVADOS,TE Y OTRAS BEBIDAS CALIENTES,,,23672.727272727276,,28109.243697478993,28109.243697478993,28109.243697478993,otros,otros,0.1874104480501877,0.1874104480501877
104546930,POWERADE FROZEN BLAST 600 ML,BEBIDAS,IsotÃ³nica y EnergÃ©tica,,978.7444389520515,1633.9285714285716,1526.6106442577031,,978.7444389520515,1526.6106442577031,central mayorista,jumbo,-0.4009870100402746,-0.06568091717561342
104546940,POWERADE ROJO 600 ML,BEBIDAS,IsotÃ³nica y EnergÃ©tica,,,1633.9285714285716,1526.6106442577031,,1526.6106442577031,1526.6106442577031,jumbo,jumbo,-0.06568091717561342,-0.06568091717561342
104546960,AZUCAR G2 CAMSA 1 KG,OTROS ABARROTES,AZUCAR Y ENDULZANTES,,,1084.0,,,,,,,,
104547160,"QUESO CREMA ZANAFOODS 1,36 KG",QUESOS Y MANTEQUILLA,QUESOS BLANDOS,,,7205.882352941177,,5275.766188828473,5275.766188828473,5275.766188828473,otros,otros,-0.2678528554278854,-0.2678528554278854
104547180,FILETILLO DE POLLO 2 KG,POLLO,FILETILLOS,5670.0,,5800.0,,,5670.0,5670.0,bidfood,bidfood,-0.022413793103448265,-0.022413793103448265
104547560,"MOLIDA VACUNO ANGUS 81/19  4,5 KG (CAJA",HAMBURGUESAS,HAMBURGUESAS CERTIFICADAS,,,0.0,,,,,,,,
104547590,VASO D/PARED 12/14 OZ COMPOSTABLE LAVAZZ,SUMINISTROS,DESECHABLES,,,6705.882352941177,,,,,,,,
104547600,VASO D/PARED 8/9 OZ COMPOSTABLE LAVAZZA,SUMINISTROS,DESECHABLES,,,8316.666666666666,,,,,,,,
104547640,LOMO LISO PORCIONADO 250 GRS,VACUNO CONGELADO,CARNES PREMIUM,12984.166666666666,,12590.0,,,12984.166666666666,12984.166666666666,bidfood,bidfood,0.03130791633571617,0.03130791633571617
104547690,MANTEQUILLA CON SAL TONADITA 250 GR,QUESOS Y MANTEQUILLA,MANTEQUILLA Y MARGARINA,,,8400.0,9714.285714285716,6689.075630252101,6689.075630252101,9714.285714285716,otros,jumbo,-0.20368147258903557,0.15646258503401378
104548240,CROISSANT RELLENO JAMON QUESO 145 G,PLATOS PREPARADOS,PLATOS PREPARADOS,,,9066.666666666666,,,,,,,,
104548720,"TABLA CORTAR ROJO 30X46X1,1CM",SUMINISTROS,UTENSILIOS DE COCINA,,,6083.333333333334,,,,,,,,
104548740,"TABLA CORTAR AZUL 30X46X1,1CM",SUMINISTROS,UTENSILIOS DE COCINA,,,6083.333333333334,,,,,,,,
104548870, LOMO LISO CAT V VACIO CHILE,VACUNO REFRIGERADO,CARNES CERTIFICADAS,,,,,,,,,,,
104548880,LOMO VETADO CAT VACIO V CHILE,VACUNO REFRIGERADO,CARNES CERTIFICADAS,,,,,,,,,,,
104560910,CAFE ENTERO CREMA Y AROMA LAVAZZA 1 kg,CAFE Y DERIVADOS,CAFES DE GRANO ENTERO,,,25126.0,,29117.64705882353,29117.64705882353,29117.64705882353,otros,otros,0.1588652017361909,0.1588652017361909
105000600,ROLLO FILM 45 cm x 600 m,SUMINISTROS,DESECHABLES,,,5400.0,,,,,,,,
105045100,SUPREMITA REBOZADA SADIA 3 kg,ELABORADOS DE POLLO-CERDO,APANADOS,,,4916.666666666667,5378.151260504202,6719.887955182074,5378.151260504202,6719.887955182074,jumbo,otros,0.09386127332288852,0.36675687224042175
105045410,SOBRECOSTILLA CAT V VACIO PARAGUAY,VACUNO REFRIGERADO,SOBRECOSTILLA,,6462.18487394958,,,7806.722689075631,6462.18487394958,7806.722689075631,central mayorista,otros,,
105045440,HUACHALOMO CAT V VACIO PARAGUAY,VACUNO REFRIGERADO,HUACHALOMO,,6462.18487394958,,,8394.957983193277,6462.18487394958,8394.957983193277,central mayorista,otros,,
105045700,COSTILLAR BABY BACK 10 kg,CERDO,COSTILLAR,,,5990.0,,,,,,,,
105154330,BROWNIE POPPIES 60 g,BOLLERIA,BOLLERÃA LISTA PARA COMER,,,10277.777777777777,,8437.441643323997,8437.441643323997,8437.441643323997,otros,otros,-0.1790597320009084,-0.1790597320009084
105154610,VOLCAN CHOCOLATE BERLYS 80 g,BOLLERIA,BOLLERÃA LISTA PARA COMER,,,10750.0,,12690.826330532214,12690.826330532214,12690.826330532214,otros,otros,0.1805419842355549,0.1805419842355549
105154770,DONUT RELLENA FRAMBUESA POPPIES 68 G,BOLLERIA,BOLLERÃA LISTA PARA COMER,,,8180.14705882353,,,,,,,,
105200920,ROLLO FILM 30 cm x 1400 m,SUMINISTROS,DESECHABLES,,,5061.983471074381,,,,,,,,
105200930,40844 TOALLA 2H EXCELLENCE DOBLADA 200 u,SUMINISTROS,PRODUCTOS TISSUE,,,4669.887278582931,,,,,,,,
105201000,"PERCOLADORA CAFE 16,3 l WB",MAQUINAS Y REPUESTOS,MAQUINAS PERCOLADORAS,,,29865.1,,,,,,,,
105201430,EXHIBIDOR MINI PORCIONES LAVAZZA,MAQUINAS Y REPUESTOS,ACCESORIOS,,,18644.37,,,,,,,,
105201570,TAZA AMERICANO LAVAZZA,CAFE Y DERIVADOS,ACCESORIOS,,,8888.888888888889,,9235.29411764706,9235.29411764706,9235.29411764706,otros,otros,0.0389705882352942,0.0389705882352942
105201580,PLATO AMERICANO LAVAZZA,CAFE Y DERIVADOS,ACCESORIOS,,,6666.666666666667,,,,,,,,
107600020,AGUA MIN S/GAS VIDRIO PUYEHUE 330 cc,BEBIDAS,AGUAS,1741.1616161616162,,1893.939393939394,1764.7058823529412,,1741.1616161616162,1764.7058823529412,bidfood,jumbo,-0.08066666666666666,-0.06823529411764706
107600040,AGUA MIN S/GAS PET PUYEHUE 500 cc,BEBIDAS,AGUAS,1170.8333333333333,,1166.6666666666667,1764.7058823529412,,1170.8333333333333,1764.7058823529412,bidfood,jumbo,0.0035714285714283367,0.5126050420168067
108000140,CORNFLAKES 450 g,OTROS ABARROTES,CEREALES,,7264.23902894491,5924.722222222222,8683.473389355744,,7264.23902894491,8683.473389355744,central mayorista,jumbo,0.22608938554089164,0.4656338413278016
108000144,ZUCARITAS 680 g,OTROS ABARROTES,CEREALES,,,5882.352941176471,,8835.887296094908,8835.887296094908,8835.887296094908,otros,otros,0.5021008403361342,0.5021008403361342
108004000,"TOMATE ITALIANO CUBO GALON 2,50 kg",CONSERVAS,VERDURAS,,,2326.6666666666665,,,,,,,,
108004050,"TOMATE ITALIANO ENTERO PEL GALON 2,55 kg",CONSERVAS,VERDURAS,,,2352.9411764705883,,,,,,,,
150000001,FLAN C/LECHE CHOCOLATE MACROFOOD 1 kg,REPOSTERIA,POSTRES EN POLVO,,3882.3529411764707,2890.0,,,3882.3529411764707,3882.3529411764707,central mayorista,central mayorista,0.3433747201302666,0.3433747201302666
150000002,JALEA FRAMBUESA MACROFOOD 1 kg,REPOSTERIA,POSTRES EN POLVO,,,3500.0,,2856.3025210084033,2856.3025210084033,2856.3025210084033,otros,otros,-0.18391356542617043,-0.18391356542617043
150000003,PURE DE PAPAS MACROFOOD 1 kg,OTROS ABARROTES,OTROS,,4613.445378151261,4100.0,9243.697478991597,,4613.445378151261,9243.697478991597,central mayorista,jumbo,0.1252305800368929,1.2545603607296578
150000005,LECHE ENTERA COLUN 1 l,LACTEOS,LECHES,1246.0,907.5630252100841,1491.6666666666667,,1168.0672268907563,907.5630252100841,1246.0,central mayorista,bidfood,-0.39157786019435703,-0.16469273743016766
150000006,LECHE POLVO 26% MG COLUN 900 g,LACTEOS,LECHES,,,7788.888888888889,,6704.014939309057,6704.014939309057,6704.014939309057,otros,otros,-0.13928481520996416,-0.13928481520996416
150000009,CREMA BATIR UHT NACIONAL 1 l,REPOSTERIA,GRASAS CULINARIAS,,3252.1008403361348,4723.022734550112,,,3252.1008403361348,3252.1008403361348,central mayorista,central mayorista,-0.311436547500356,-0.311436547500356
150000017,LECHE CONDENSADA NESTLE 397 g,BOLLERIA,INGREDIENTES REPOSTERIA,,,5064.021830394626,,4127.595622631925,4127.595622631925,4127.595622631925,otros,otros,-0.18491749031218685,-0.18491749031218685
150000048,BARRA CHOCOCEREAL COSTA 18 g,OTROS ABARROTES,CEREALES,,6979.458450046686,7222.222222222223,11612.978524743232,,6979.458450046686,11612.978524743232,central mayorista,jumbo,-0.03361344537815114,0.6079508726567551
150000074,GALLETA CHOCOCHIPS COSTA 125 g,OTROS ABARROTES,GALLETAS,,5176.470588235295,4857.142857142857,6453.781512605043,,5176.470588235295,6453.781512605043,central mayorista,jumbo,0.06574394463667832,0.32871972318339115
150000075,GALLETA CHOCOLATE COSTA 140 g,OTROS ABARROTES,GALLETAS,,3901.5606242496997,4672.619047619048,5762.304921968787,,3901.5606242496997,5762.304921968787,central mayorista,jumbo,-0.16501632500133823,0.233206658459562
150000076,GALLETA COCO COSTA 125 g,OTROS ABARROTES,GALLETAS,,,5342.857142857143,,6050.420168067227,6050.420168067227,6050.420168067227,otros,otros,0.13243158225857177,0.13243158225857177
150000082,GALLETA LIMON COSTA 140 g,OTROS ABARROTES,GALLETAS,,3901.5606242496997,4970.238095238095,5762.304921968787,,3901.5606242496997,5762.304921968787,central mayorista,jumbo,-0.21501534745634787,0.1593619483721631
150000083,GALLETA MANTEQUILLA COSTA 140 g,OTROS ABARROTES,GALLETAS,,3901.5606242496997,4851.190476190476,5762.304921968787,,3901.5606242496997,5762.304921968787,central mayorista,jumbo,-0.19575192040006195,0.1878125483322164
150000089,GALLETA VINO COSTA 160 g,OTROS ABARROTES,GALLETAS,,3413.8655462184875,3769.53125,5204.662510165357,,3413.8655462184875,5204.662510165357,central mayorista,jumbo,-0.09435276701354112,0.3807187591734005
150000092,JUGO MANZANA C/STEVIA VIVO 190 ml,BEBIDAS,JUGOS,,840.3361344537816,1594.387755102041,,,840.3361344537816,840.3361344537816,central mayorista,central mayorista,-0.4729411764705882,-0.4729411764705882
150000093,JUGO NARANJA C/STEVIA VIVO 190 ml,BEBIDAS,JUGOS,,,1594.387755102041,,1247.235736399823,1247.235736399823,1247.235736399823,otros,otros,-0.21773374613003105,-0.21773374613003105
150000094,JUGO PIÃ‘A C/STEVIA VIVO 190 ml,BEBIDAS,JUGOS,,840.3361344537815,1594.387755102041,,,840.3361344537815,840.3361344537815,central mayorista,central mayorista,-0.4729411764705883,-0.4729411764705883
150000095,MIEL DE ABEJA AMBROSOLI 1 kg,OTROS ABARROTES,MERMELADAS Y DULCES,,,9833.333333333334,10540.216086434575,,10540.216086434575,10540.216086434575,jumbo,jumbo,0.07188638167131267,0.07188638167131267
150000140,"MAYONESA DELI HELLMANNS 1,94 kg",SALSAS Y ADEREZOS,MAYONESAS,2775.0,3590.920904444252,3291.6666666666665,,,2775.0,3590.920904444252,bidfood,central mayorista,-0.15696202531645564,0.09091267983116524
150000158,PURE DE PAPAS EN ESCAMAS KNORR 2 kg,OTROS ABARROTES,OTROS,,5285.714285714286,7000.0,,,5285.714285714286,5285.714285714286,central mayorista,central mayorista,-0.2448979591836734,-0.2448979591836734
150000188,TE YELLOW LABEL LIPTON 100 uds.,CAFE Y DERIVADOS,DESCONTINUADOS,,,22257.83475783476,,29411.764705882353,29411.764705882353,29411.764705882353,otros,otros,0.3214117647058823,0.3214117647058823
150000276,DULCE MEMBRILLO WATTÂ´S 1 kg,OTROS ABARROTES,MERMELADAS Y DULCES,,2546.218487394958,2875.0,3058.823529411765,,2546.218487394958,3058.823529411765,central mayorista,jumbo,-0.11435878699305801,0.0639386189258313
150000298,ESPONJA LAVALOZA VIRUTEX 4 uds.,SUMINISTROS,PRODUCTOS DE LIMPIEZA,,,12916.666666666668,,,,,,,,
150000303,PAÃ‘O LIMPIEZA MULTIUSO VIRUTEX 3 uds.,SUMINISTROS,PRODUCTOS DE LIMPIEZA,,,38995.0,,,,,,,,
150000367,CALDO GALLINA MACROFOOD 1 kg,CONDIMENTOS,CALDOS Y BASES,,2008.4033613445379,1950.0,,,2008.4033613445379,2008.4033613445379,central mayorista,central mayorista,0.029950441715147713,0.029950441715147713
150000368,CREMA CHAMPIÃ‘ON MACROFOOD 1 kg,OTROS ABARROTES,SOPAS Y CREMAS,2990.0,,2250.0,,,2990.0,2990.0,bidfood,bidfood,0.3288888888888888,0.3288888888888888
150000369,CREMA ESPARRAGOS MACROFOOD 1 kg,OTROS ABARROTES,SOPAS Y CREMAS,2120.0,,1847.9,,,2120.0,2120.0,bidfood,bidfood,0.1472482277179501,0.1472482277179501
150000378,JALEA NARANJA MACROFOOD 1 kg,REPOSTERIA,POSTRES EN POLVO,,4470.588235294118,3480.0,,,4470.588235294118,4470.588235294118,central mayorista,central mayorista,0.28465179175118327,0.28465179175118327
150000379,JALEA PIÃ‘A MACROFOOD 1 kg,REPOSTERIA,POSTRES EN POLVO,,,3840.0,,5210.084033613445,5210.084033613445,5210.084033613445,otros,otros,0.3567927170868346,0.3567927170868346
150000409,GALLETA KUKY CLASICA 120 g,OTROS ABARROTES,GALLETAS,8267.0,7002.80112044818,7638.888888888889,9033.613445378152,,7002.80112044818,9033.613445378152,central mayorista,jumbo,-0.08326967150496556,0.1825821237585945
150000425,GALLETA TRITON 126 g,OTROS ABARROTES,GALLETAS,,,5026.455026455027,,6602.641056422569,6602.641056422569,6602.641056422569,otros,otros,0.31357806280406875,0.31357806280406875
150000429,"LECHE CONDENSADA NESTLE 4,5 kg",BOLLERIA,INGREDIENTES REPOSTERIA,3830.0,,,4550.938763414686,,3830.0,4550.938763414686,bidfood,jumbo,,
150000648,ROLLO ALUMINIO 30 cm x 100 m,SUMINISTROS,DESECHABLES,,,6610.294117647059,,,,,,,,
150000698,ROLLO FILM 38 cm x 1400 m,SUMINISTROS,DESECHABLES,,,4674.457429048414,,,,,,,,
150000699,ROLLO FILM 45 cm x 1400 m,SUMINISTROS,DESECHABLES,,,5142.857142857143,,,,,,,,
150000702,LECHE DESCREMADA S/LACTOSA COLUN 1 l,LACTEOS,LECHES,1256.0,,1467.0833333333333,,1243.6974789915967,1243.6974789915967,1256.0,otros,bidfood,-0.15226527986940297,-0.14387957966486786
150000718,YOGHURT NATURAL BOLSA 1 KG COLUN,LACTEOS,YOGHURT,,,1595.5555555555557,1655.4621848739496,,1655.4621848739496,1655.4621848739496,jumbo,jumbo,0.037545937595093726,0.037545937595093726
150000761,CIRUELA CON CAROZO 1 kg,SNACKS Y FRUTOS SECOS,FRUTOS SECOS,,,7990.0,,7478.991596638656,7478.991596638656,7478.991596638656,otros,otros,-0.06395599541443608,-0.06395599541443608
150000764,HUESILLOS MEDIANOS 1 kg,SNACKS Y FRUTOS SECOS,FRUTOS SECOS,,,8000.0,,7554.621848739496,7554.621848739496,7554.621848739496,otros,otros,-0.05567226890756294,-0.05567226890756294
150000769,PASAS MORENAS 1 kg,SNACKS Y FRUTOS SECOS,FRUTOS SECOS,4354.0,,8500.0,,4193.27731092437,4193.27731092437,4354.0,otros,bidfood,-0.5066732575383095,-0.487764705882353
150000772,PIMIENTA NEGRA ENTERA 1 kg,CONDIMENTOS,ESPECIAS,20034.0,,16500.0,,18319.32773109244,18319.32773109244,20034.0,otros,bidfood,0.11026228673287508,0.21418181818181825
150000829,CAFE TRADICIONAL CRUZEIRO 500 g,CAFE Y DERIVADOS,CAFES SOLUBLES,,,22126.436781609194,,23781.51260504202,23781.51260504202,23781.51260504202,otros,otros,0.0748008294226783,0.0748008294226783
150000862,NUEZ CUARTILLO 1 kg,SNACKS Y FRUTOS SECOS,FRUTOS SECOS,11288.0,,11000.0,,10768.90756302521,10768.90756302521,11288.0,otros,bidfood,-0.021008403361344574,0.026181818181818084
150000892,AZUCAR FLOR IANSA 500 g,REPOSTERIA,INGREDIENTES REPOSTERIA,,1663.8655462184875,2480.7692307692305,1831.9327731092437,,1663.8655462184875,1831.9327731092437,central mayorista,jumbo,-0.3292945085010748,-0.2615464790567389
150000893,AZUCAR G2 IANSA 1 kg,FS-Abarrotes FS,Otros Abarrotes FS - Otros,,1008.4033613445379,1218.5,,,1008.4033613445379,1008.4033613445379,central mayorista,central mayorista,-0.17242235425150765,-0.17242235425150765
150000983,ALCAPARRA FRASCO GOURMET 965 G,CONDIMENTOS,SEMILLAS,,8699.438324552619,5357.941834451902,,,8699.438324552619,8699.438324552619,central mayorista,central mayorista,0.6236529983611776,0.6236529983611776
